#Table1
labels,objID,ra,dec,r,u_g,g_z,g_r
0,1237661060111401250,50.6822289533775,41.6290010185159,20.45706,-1.43461,-1.422134,0.944788
0,1237661083199143948,49.2612760202228,41.2756095639857,17.60666,2.224884,2.11795,1.223053
0,1237661059574071869,49.2760306599565,41.8273941676392,17.52375,2.247715,2.353498,1.412634
0,1237661060111074655,49.9794732374551,42.1043019829603,18.07262,1.330738,0.8670502,0.5260277
0,1237661055282054268,50.5297471843039,41.112334284405,17.60717,1.974979,1.25503,0.7979031
0,1237670458048119916,49.3052263592404,41.1654926559812,17.54562,2.074371,2.185951,1.204983
0,1237670457511248224,49.6135537271712,40.9712756655696,18.37314,1.381266,0.4535618,0.3756752
0,1237661055281530187,49.1530003249114,41.5955682098865,17.32498,2.178995,2.192465,1.241671
0,1237661055818400418,49.5094031203789,42.0184649487747,16.73773,1.267141,0.754015,0.4998875
0,1237661059574596781,50.620634164573,41.1817977098067,17.37785,1.833467,1.268347,0.8001308
0,1237661083199079436,49.1598467942621,41.3603819153231,17.59345,2.706192,3.37762,1.519245
0,1237661060111402196,50.7499979455199,41.6323363181993,16.95242,2.185713,2.223492,1.244482
0,1237661055818924980,50.7686625117234,41.4678934573744,16.71532,2.071175,2.008237,1.065496
0,1237661059574596258,50.6673686320564,41.2126523085706,14.43831,1.613779,0.88869,0.7567177
0,1237670458048119931,49.2224407532527,41.2107571670515,17.60284,1.927408,2.03977,1.12451
0,1237661055818401198,49.5908758649711,42.0769970782354,16.8116,1.26972,1.431625,0.7243919
0,1237661059574072371,49.2704224083103,41.8801243695276,17.53646,2.797422,2.757013,1.487082
0,1237670458048119435,49.1911195737604,41.2502476248583,16.94715,2.371304,2.131212,1.185606
0,1237670458048119710,49.3251842130382,41.0951629449596,17.17741,1.94636,2.168104,1.180946
0,1237661056355533145,50.3919240202929,42.0448601777284,18.41097,2.966528,2.718166,1.542536
0,1237670960021111366,49.5125281499978,40.97490581775,16.77135,1.515453,0.9952774,0.6255455
0,1237661121850966603,49.1608997235118,41.266242194897,17.41565,2.958443,2.440973,1.494253
0,1237661122387771659,49.0938795937997,41.5585466232934,18.52437,2.075142,1.323902,0.7392311
0,1237661056355664104,50.6836449324582,41.8512047165771,19.0059,1.660572,1.253963,0.7534351
0,1237661056355599756,50.6136396777001,41.9375401903305,17.13341,2.195465,2.068342,1.105654
0,1237661060111401930,50.7700694512557,41.7542798736106,14.95202,3.206179,2.682261,1.724278
0,1237661083199079335,49.0848060252556,41.3322875112143,17.37789,2.232409,1.990122,1.119343
0,1237661059574071453,49.185064227473,41.8784282831725,17.95892,1.352211,0.921545,0.6034603
0,1237661055818399778,49.3097652974681,42.0039586126424,17.52928,1.275417,0.8299828,0.5316257
0,1237661056355468698,50.3457694433509,42.1354449249521,17.91432,1.252781,0.7860165,0.5052605
0,1237661060111008081,49.7719870060151,42.1977103391592,18.89381,2.209063,1.586529,0.4832115
0,1237661060111467492,50.8756484938343,41.565798154594,16.11514,2.277065,1.96279,1.03977
0,1237661121850967050,49.0570287880535,41.2620576087679,17.93994,1.447832,0.9249191,0.6446686
0,1237661055281529789,49.0197507763859,41.6848470319683,18.36659,2.352808,1.861197,1.146175
0,1237661083199537291,50.3661499660058,40.8722375533118,15.5615,1.305347,1.360902,0.6856804
0,1237661056355599831,50.6769649197897,41.975853538663,18.52508,2.634863,2.51321,1.616327
0,1237661056355401949,49.9894351197685,42.2278508405121,17.1269,1.385868,0.8387814,0.5444279
0,1237661083199013391,49.0021741137901,41.4080470071518,15.50514,1.792715,1.397194,1.081118
0,1237670959484240407,49.85597818686,40.7991907590042,16.30753,1.517757,2.000384,0.8778858
0,1237661059574006613,49.1251846652232,41.8848529640606,17.48358,2.349323,2.243109,1.251408
0,1237661059574007211,49.2359089369141,41.9963304584024,27.06348,-3.799187,1.389593,-2.617714
0,1237661055818335697,49.3339087242848,42.067375286885,18.13881,1.918421,1.496563,0.8803711
0,1237661083199473010,50.2187891416578,40.8218377553388,16.5511,2.048006,1.908499,1.053564
0,1237661056355730682,50.8726973633063,41.7251217520325,17.06355,2.169674,1.692694,1.007315
0,1237661083199538263,50.4410055155298,40.8919141993069,16.74638,2.015545,1.927032,1.068163
0,1237661060111467767,50.9235265983509,41.5222155244742,18.26587,1.417189,1.086142,0.6970978
0,1237661055818990429,50.9058912284345,41.3664650588926,17.20432,1.97197,2.094337,1.089518
0,1237661083199472188,50.1844055986588,40.8007587515615,16.81091,1.46837,0.9357853,0.5863762
0,1237661121850901163,48.9999795273873,41.2875102706543,16.52428,1.310324,0.920393,0.5720692
0,1237661059574006457,49.1675257811761,41.9823818208255,16.1691,1.367605,0.8342075,0.5344448
0,1237661055281463492,49.0304654578195,41.8135750584925,17.20103,2.440319,1.902685,1.039598
1,1237661059574334072,49.9325721909726,41.4569819791321,15.13689,2.148634,1.923657,1.00928
1,1237661059574333649,49.9286896562222,41.6007242294404,15.77401,1.872707,1.710159,0.9069777
1,1237661059574334013,49.9705060262728,41.6087855128691,15.59959,1.906456,1.674442,0.8993855
1,1237661122388033567,49.8433339393247,41.4293429843872,14.28693,2.131654,1.922055,1.021379
1,1237661059574333464,49.9061197597231,41.6328754033241,14.68653,1.979682,1.779612,0.9529448
1,1237661059574333719,50.025488379003,41.6300421407339,13.46985,2.235578,1.970453,1.050948
1,1237661059574399621,50.1192252388923,41.4888413843425,14.70269,2.030753,1.87749,1.005064
1,1237661059574399450,50.1222973668195,41.5145661636805,14.78054,1.920898,1.727653,0.9469728
1,1237661122388034402,49.9066992302963,41.3800473541336,15.79804,2.037449,1.725286,0.8913355
1,1237661059574268779,49.8640621036807,41.6352685675764,14.24414,1.666071,1.751706,0.9271002
1,1237661059574268612,49.760046123573,41.5502349902431,14.87162,2.01246,1.710363,0.8994465
1,1237661059574399672,50.0646761465794,41.398649050392,13.50894,2.111705,1.879623,1.020418
1,1237661059574399387,50.1374704982234,41.5741245778116,14.72101,2.040944,1.832638,1.027043
1,1237661055281725847,49.7421128001445,41.4701208499646,12.84564,2.18748,1.967099,1.070863
1,1237661059574268534,49.8239777063448,41.6443501818367,14.10649,2.065474,1.852164,0.9937582
1,1237661055818662378,50.0919190508431,41.6409169263223,14.50608,0.8519583,0.6144123,0.4240417
1,1237661059574399831,50.0873396454365,41.3737384235078,14.85967,2.097691,1.89269,1.018142
1,1237661059574269233,49.7588315429406,41.6199281627887,15.59839,1.950802,1.79528,0.9678106
1,1237661055281856613,49.9174877741773,41.3291991253375,14.62969,2.083092,1.878002,1.000623
1,1237661055281856927,50.072450372141,41.34893080365,15.09798,1.941353,1.851982,0.985074
1,1237661055281726031,49.6867314009884,41.5114441292928,16.06735,2.040627,1.765086,0.9711704
1,1237661055281725866,49.6881724299768,41.4887639647977,14.22095,1.873409,1.302334,0.6657572
1,1237661122388033579,49.7970434369399,41.3531956433367,13.70568,2.093848,1.940073,1.026119
1,1237661059574268293,49.7414833647509,41.6350645496723,15.53891,2.038477,1.808393,0.9768429
1,1237661055281725850,49.6862761715124,41.4674857522114,12.98249,2.095016,2.319798,1.742271
1,1237661059574464562,50.1757659807148,41.4039750851123,14.68031,1.963584,1.817485,1.07499
1,1237661055281726251,49.6974774994161,41.428373591989,14.91461,1.982896,1.801706,0.9392157
1,1237661055281726775,49.7128793782692,41.3923537508308,15.7914,1.820311,1.712078,0.921133
1,1237661055818727654,50.2112693947652,41.6004244597273,13.8103,2.131902,1.894016,1.012523
1,1237661059574399996,50.2408881196432,41.506345029876,14.10621,2.205724,2.052597,1.106907
1,1237661059574464709,50.235725066588,41.4388504401502,17.22679,1.579163,1.917015,1.254539
1,1237661055818727967,50.2517165750559,41.562463684849,14.17586,2.121452,1.944288,1.009282
1,1237661055281856814,49.9356066702234,41.2780792750039,14.07128,2.199902,1.769689,0.9771042
1,1237661055281857617,50.0552790374181,41.2868743261062,15.66404,1.68858,1.352522,0.7417221
1,1237661059574464751,50.2054820731759,41.3706843348946,13.95962,2.077209,1.918101,1.057751
1,1237661055281856829,49.9449358444632,41.270382598523,15.32725,4.177626,1.609835,0.8699551
1,1237661059574268044,49.7427700516971,41.7023783448801,14.07023,2.047229,1.839748,0.9645224
1,1237661059574465600,50.2558101939355,41.4344626658023,16.11798,1.9737,1.791376,0.9422817
1,1237661059574464845,50.2592785121609,41.4094752214626,14.42319,2.128593,1.919393,1.001338
1,1237661059574203221,49.6621494298188,41.6689425891096,14.99284,2.126797,1.841526,0.9684992
1,1237661055281856813,50.006822919519,41.2511539904146,13.19592,2.186331,1.886522,0.9879456
1,1237661055281725581,49.5788652894655,41.4693671588608,15.03359,2.048453,1.877904,0.9564342
1,1237661055818663051,50.1336678595388,41.7584707117627,14.89469,2.018023,1.876528,0.9848356
1,1237661055281725940,49.5937534686477,41.4097756365822,13.57921,2.013068,1.982812,0.9969893
1,1237661055818662522,50.1916426157601,41.7349372590753,15.00019,2.005819,1.815657,0.9611349
1,1237661059574465017,50.336836986607,41.46005973571,13.7975,2.188169,1.919808,1.023425
1,1237661122387968730,49.6152258885157,41.3213174238366,16.6175,1.95513,1.776405,0.9358177
1,1237661059574202928,49.5750012566803,41.6753256012749,14.98746,1.596935,1.615104,0.8549957
1,1237661055281661215,49.5244020175459,41.5813582968019,16.32676,2.016371,1.76267,0.971529
1,1237670960021569639,50.0301282412048,41.8328072051585,14.10052,2.012901,1.840368,0.9757557
1,1237661055281923151,50.1414808232528,41.2218467085331,16.49442,1.796751,1.690829,0.9069672
1,1237661055818793134,50.3802762257035,41.5474536325146,16.2903,1.813486,1.651258,0.8859196
1,1237661055818531427,49.7268858637923,41.8030385429612,15.50165,2.122885,1.847733,0.9896717
1,1237661055818793331,50.3925238215328,41.5061613782787,14.03413,1.991905,2.11793,1.074134
1,1237661055281660332,49.498157446947,41.5203688611731,13.58597,2.0746,1.888221,0.9962645
1,1237661083199210512,49.631956124873,41.2740581753394,14.91702,1.99903,1.854183,0.9751854
1,1237661055281660253,49.5073308611243,41.5926931133879,15.17137,1.893782,2.074067,1.106958
1,1237661055281857673,49.979897820705,41.1726324612579,16.49719,1.818489,1.563464,0.8557739
1,1237661055281660630,49.4898628885605,41.4973067696004,14.69813,1.997944,1.787376,0.9457808
1,1237661083199340713,49.8996627467526,41.1511503541778,14.32756,1.995684,1.835606,0.9442053
1,1237661059574530716,50.2869381053616,41.2530385705908,15.38101,1.941515,1.740355,0.9379263
1,1237661055281660551,49.4628396701164,41.4508207228506,13.68613,2.02698,1.928901,0.9883966
1,1237661059574530116,50.4075544221459,41.3578114673567,16.5923,2.197964,1.829041,0.9854164
1,1237661059574202508,49.5350273421591,41.7543521559441,13.38606,2.067204,2.057991,1.039588
1,1237661083199275747,49.7798434161085,41.1426340291011,15.09814,1.350511,1.411182,0.6988964
1,1237661083199144680,49.5028172944523,41.2990947963276,16.05032,1.815702,1.647505,0.881052
1,1237661055818794217,50.4895205180798,41.5521931418354,15.34798,2.07003,1.854746,0.9827232
1,1237661059574137359,49.5545783717589,41.8025113837332,17.2465,1.73312,1.421513,0.7541542
1,1237661059574138014,49.5269787314467,41.7991761650479,15.88972,2.021513,1.847678,0.9842319
1,1237661055281659994,49.3661256874807,41.4880812795921,14.1539,2.051811,1.831284,0.9742117
1,1237661059574137345,49.5813214431258,41.8559828364649,15.42837,2.045612,1.824386,0.9884501
1,1237661060111204787,50.2412948084998,41.8938503657885,13.70485,2.32623,2.185272,1.106351
1,1237661055818858633,50.5378202439946,41.4507774213165,15.23594,2.050936,1.799652,0.9694901
1,1237661059574531029,50.4849246036073,41.2983642796027,16.34046,1.951904,1.593737,0.8837719
1,1237661060111074083,49.9410884084147,41.9764093259918,14.44186,2.058765,1.907802,1.00344
1,1237661083199144302,49.3869972146589,41.296989045752,14.76266,1.99568,1.744754,0.9391747
1,1237661083199079603,49.3236841359998,41.4214466740835,15.46424,1.90966,1.748759,0.9255457
1,1237661055818858862,50.5802270782083,41.4454066396289,15.22934,2.067575,1.878614,0.9889984
1,1237661060111270442,50.4645521200175,41.7972508487597,14.96515,2.201223,2.148524,1.115597
1,1237661055818531808,49.7646076974504,41.9741404391237,14.96885,2.049974,1.793324,0.9574709
1,1237661083199275476,49.6812283687428,41.0724997416086,13.93868,2.073194,1.917592,1.001932
1,1237661055281988793,50.3513890522591,41.1358669686683,16.30981,1.641029,1.556646,0.8648815
1,1237661083199078963,49.3067191820093,41.4355052201931,14.84952,1.899044,1.712949,0.9275637
1,1237661060111336458,50.5410991979522,41.7273450946203,14.8987,2.032057,1.747755,0.9474602
1,1237661055281594509,49.3050585509131,41.650954259702,14.47081,2.050713,1.915394,1.020817
1,1237661060111074117,49.9764794969313,42.0146657676511,14.50536,2.038153,2.02602,1.027195
1,1237661055818465917,49.6969855145771,41.9806120446948,15.11606,1.812647,1.66837,0.8832788
1,1237661059574137084,49.4917084104085,41.9004985957316,14.91149,1.942652,1.738581,0.92204
1,1237661055818465750,49.6637743795543,41.9971068206255,15.18591,1.941868,1.756459,0.9290638
1,1237661055281594523,49.2583291006457,41.6329482608525,17.49508,1.959175,1.781338,1.04707
1,1237670457511249007,49.6536369464932,41.0192114952362,14.65362,1.920501,1.623085,0.8525095
1,1237661083199078715,49.249038431142,41.356596999995,13.90842,2.08258,1.893417,0.9928551
1,1237661059574595783,50.5904926775418,41.2415948867732,14.50663,2.019332,1.707438,0.9471073
1,1237661060111138987,50.1068904570071,42.070353857748,16.17444,1.874245,1.706353,0.9200993
1,1237661055281988410,50.3391547714695,41.0246258201789,15.66634,1.762772,1.546414,0.8491659
1,1237661055818400274,49.4600235807703,41.967594658347,13.95704,2.034743,1.776927,0.9647369
1,1237661059574072500,49.3634825275576,41.9166021599807,14.86262,1.962163,1.746492,0.934885
1,1237661059574596006,50.5828639706062,41.1480558524049,15.28997,1.987999,1.523049,0.9137974
1,1237661083199078708,49.1790722767687,41.3248987108148,12.32921,1.820813,1.898073,1.037848
1,1237661083199079644,49.2134396725706,41.255767695952,15.30739,1.719038,1.535485,0.8464794
1,1237661083199471975,50.2683354725156,40.9547157232033,15.23013,1.949722,1.6944,0.8856936
1,1237661083199406555,50.0216265345616,40.9062377956518,14.20008,1.735005,1.424113,0.7356176
1,1237661056355598369,50.5108666960756,41.9734820650858,14.52539,2.117164,1.834746,0.9790344
1,1237661055281529331,49.1146581784357,41.6270222115943,13.82937,1.910803,1.745333,0.9210596
1,1237661056355664912,50.6918648366703,41.833089380956,15.10928,1.902544,1.768535,0.945322
1,1237661056355533240,50.4285451333377,42.0475495498722,16.4731,1.859404,1.708668,0.9178696
1,1237661059574596348,50.7209368086076,41.2300502890432,14.87551,1.824485,1.929524,0.9887037
1,1237661055281529139,49.1546377561941,41.789265232571,15.47323,1.920444,1.77649,0.9497032
1,1237661056355467624,50.2509863621935,42.1422681125483,14.81149,2.071053,1.844787,0.9868488
1,1237661056355467464,50.2143340635918,42.1656500625065,17.1863,0.9560127,0.7007618,0.3734856
1,1237661056355533977,50.4257847531576,42.0984227637665,15.3665,1.843616,1.762926,0.9287949
1,1237661055282118662,50.622745654887,41.0504450153301,14.81082,1.767377,1.89541,1.003204
1,1237661056355598960,50.6945934204297,41.9412303787257,16.10706,2.217302,1.538662,0.8013039
1,1237670457511182781,49.7058490785794,40.8275889370729,14.90032,1.862329,1.62212,0.8580294
1,1237670458048118944,49.112658441068,41.1802159335769,15.15598,1.778517,1.545025,0.8192692
1,1237670960021111003,49.4702754784142,40.8972443909435,16.15599,1.933783,1.662439,0.8691101
