#Table1
objID,ra,dec,R_mag,r0,g_z0,u_g,g_z,g_r,g_i,r_i,r_z,petroRad_r,specObjID,z,zErr,zWarning,distance
1237661059574530716,50.2869381053616,41.2530385705908,15.38101,15.02604,1.423444,1.941515,1.740355,0.9379263,1.402795,0.4648685,0.8024292,8.220746,1874666000897566720,0.01620791,7.669821E-06,0,21.8651082814017
1237670458048512961,49.9427904069998,41.8795154436514,17.16523,16.75123,0.5432451,1.354103,0.9128513,0.6176529,0.7512188,0.1335659,0.2951984,1.610504,2698926725613512704,-0.000161997,1.084471E-05,0,21.985624319439
1237661055281660551,49.4628396701164,41.4508207228506,13.68613,13.307,1.590416,2.02698,1.928901,0.9883966,1.52095,0.5325537,0.9405041,11.09029,1875824611526993920,0.0146033,7.017371E-06,0,22.0680920076788
1237661055281660551,49.4628396701164,41.4508207228506,13.68613,13.307,1.590416,2.02698,1.928901,0.9883966,1.52095,0.5325537,0.9405041,11.09029,1874688266008029184,0.01460003,5.771056E-06,0,22.0680920076788
1237661083199275874,49.8536925506709,41.1475469331591,16.28297,15.92535,0.3214731,1.190844,0.640749,0.4208069,0.5846119,0.163805,0.2199421,1.17515,1875800422271182848,6.414548E-05,1.031113E-05,0,22.3298935756429
1237661083199144664,49.5154139273366,41.3230599188577,16.70314,16.32531,1.541486,2.152695,1.878805,0.9938316,1.495775,0.5019436,0.8849735,4.110968,1874688540885936128,0.06621937,1.168832E-05,0,22.5073405151565
1237661055281661187,49.4421739623854,41.5116662675731,17.45889,17.07613,2.333643,2.733459,2.67536,1.498091,2.227669,0.729578,1.177269,1.744847,1874687991130122240,5.100076E-05,8.283845E-06,0,22.6678550751821
1237661059574530116,50.4075544221459,41.3578114673567,16.5923,16.21637,1.493412,2.197964,1.829041,0.9854164,1.453777,0.4683609,0.8436251,59.89828,1875780631061882880,0.02154604,8.898423E-06,0,22.7277719962573
1237661055281661097,49.4317076157181,41.5455785249482,17.76509,17.37852,0.5493342,1.354252,0.8944569,0.5611763,0.8042698,0.2430935,0.3332806,1.409789,1875880136864196608,-0.0001869565,1.134309E-05,0,23.2138049554269
1237661055281661097,49.4317076157181,41.5455785249482,17.76509,17.37852,0.5493342,1.354252,0.8944569,0.5611763,0.8042698,0.2430935,0.3332806,1.409789,1874751487926626304,-0.000145421,1.065346E-05,0,23.2138049554269
1237661059574202508,49.5350273421591,41.7543521559441,13.38606,13.01319,1.7251,2.067204,2.057991,1.039588,1.584288,0.5446997,1.018403,13.34343,1875876838329313280,0.01642188,6.6107E-06,0,23.4594089294794
1237661059574202508,49.5350273421591,41.7543521559441,13.38606,13.01319,1.7251,2.067204,2.057991,1.039588,1.584288,0.5446997,1.018403,13.34343,1874753961827788800,0.01649831,5.497659E-06,0,23.4594089294794
1237661083199275747,49.7798434161085,41.1426340291011,15.09814,14.69629,1.052421,1.350511,1.411182,0.6988964,1.097469,0.3985729,0.712286,10.73586,1874673697478961152,0.02634859,8.394087E-06,0,23.4649012713481
1237661083199144680,49.5028172944523,41.2990947963276,16.05032,15.66976,1.307747,1.815702,1.647505,0.881052,1.303479,0.4224272,0.7664528,7.688799,1874685517228959744,0.01404012,1.283073E-05,0,23.746662937466
1237661083199275743,49.7993394162836,41.1325137671338,16.70784,16.32068,1.836882,1.871563,2.182531,1.453463,1.896994,0.443531,0.7290688,4.052474,1874676446258030592,0.04813373,1.210087E-05,0,23.7809857390159
1237661083199341789,49.9596364870387,41.1071148167986,17.26524,16.94526,1.325616,2.223671,1.611286,0.9656525,1.356205,0.3905525,0.6456337,1.120391,1875795474468857856,-4.858039E-05,7.195056E-06,0,24.3660873097436
1237661060111204991,50.2554087638575,41.8491100481994,17.03628,16.61666,0.4375313,0.6391497,0.8121595,-1.074086,-0.3595514,0.7145348,1.886246,1.769921,2698947891212347392,2.546713E-05,7.675582E-06,0,24.4503326650469
1237661122388164637,50.0402382592295,41.1110424504092,16.18823,15.86197,0.8269879,1.611179,1.118268,0.6608257,0.9551172,0.2942915,0.4574423,2.465446,1874668474798729216,-8.675984E-05,7.869617E-06,0,24.4890073805447
1237661055818794217,50.4895205180798,41.5521931418354,15.34798,14.94075,1.491176,2.07003,1.854746,0.9827232,1.478887,0.4961634,0.8720226,4.756853,1874774852548716544,0.01983583,6.619844E-06,0,24.4931411258321
1237661059574137359,49.5545783717589,41.8025113837332,17.2465,16.87619,1.090907,1.73312,1.421513,0.7541542,1.047434,0.2932796,0.6673584,3.764386,1875877662963034112,0.01612693,1.681136E-05,0,24.7085416995888
1237661060111270244,50.3783516844226,41.7692572319905,16.74914,16.32389,1.547439,2.148781,1.927097,1.009399,1.502163,0.4927635,0.9176979,3.199666,1875899928073496576,0.04940607,1.174278E-05,0,24.7149778109166
1237661083199210655,49.6089271981223,41.1874693492049,18.48174,18.00409,0.7913657,1.64889,1.217798,0.7493057,0.9949646,0.2456589,0.4684925,1.329185,1874688815763843072,-7.150422E-05,1.021485E-05,0,24.7624706802827
1237661059574530886,50.4668689770366,41.3705401026461,18.0958,17.71999,1.69034,2.605005,2.025856,1.278723,1.768171,0.4894485,0.7471333,1.502858,1875781180817696768,6.190497E-05,9.595528E-06,0,24.9105232036676
1237661059574530886,50.4668689770366,41.3705401026461,18.0958,17.71999,1.69034,2.605005,2.025856,1.278723,1.768171,0.4894485,0.7471333,1.502858,1874653081635940352,5.164137E-05,9.168931E-06,0,24.9105232036676
1237661059574138014,49.5269787314467,41.7991761650479,15.88972,15.52506,1.52212,2.021513,1.847678,0.9842319,1.461708,0.4774761,0.8634462,3.819121,1875876563451406336,0.026633,7.292426E-06,0,25.468542113042
1237661059574138014,49.5269787314467,41.7991761650479,15.88972,15.52506,1.52212,2.021513,1.847678,0.9842319,1.461708,0.4774761,0.8634462,3.819121,1874752037682440192,0.02665838,6.354543E-06,0,25.468542113042
1237661055281659994,49.3661256874807,41.4880812795921,14.1539,13.78648,1.503254,2.051811,1.831284,0.9742117,1.46669,0.4924784,0.8570719,18.98946,1875825985916528640,0.01683295,7.320304E-06,0,26.1323297613219
1237661055281659994,49.3661256874807,41.4880812795921,14.1539,13.78648,1.503254,2.051811,1.831284,0.9742117,1.46669,0.4924784,0.8570719,18.98946,1874689365519656960,0.01683615,6.108658E-06,0,26.1323297613219
1237661059574137345,49.5813214431258,41.8559828364649,15.42837,15.05605,1.491985,2.045612,1.824386,0.9884501,1.449248,0.4607983,0.8359356,6.034668,1874755336217323520,0.02767919,7.190252E-06,0,26.2924930383117
1237661060111204787,50.2412948084998,41.8938503657885,13.70485,13.28549,1.810875,2.32623,2.185272,1.106351,1.73751,0.6311588,1.078921,13.80309,1874773753037088768,0.01470186,5.048379E-06,0,26.3826411308093
1237661083199275188,49.6507692111618,41.1286046001567,15.39939,14.94484,1.059963,1.993343,1.465769,1.059076,1.43905,0.3799734,0.4066925,1.138809,1875811417387460608,-0.0001695436,6.885887E-06,0,26.6464584288467
1237661055818858633,50.5378202439946,41.4507774213165,15.23594,14.83222,1.439226,2.050936,1.799652,0.9694901,1.443262,0.473772,0.830162,11.21194,1875782005451417600,0.02088038,9.344755E-06,0,26.8325577888319
1237661059574531029,50.4849246036073,41.2983642796027,16.34046,15.98779,1.27888,1.951904,1.593737,0.8837719,1.274496,0.3907242,0.7099648,7.757533,1875780356183975936,0.01630381,1.234863E-05,0,27.4350288685665
1237661059574531029,50.4849246036073,41.2983642796027,16.34046,15.98779,1.27888,1.951904,1.593737,0.8837719,1.274496,0.3907242,0.7099648,7.757533,1874654456025475072,0.01634082,1.178259E-05,0,27.4350288685665
1237661060111139413,50.1299826378577,41.9502979314223,15.12645,14.71684,0.925566,1.835257,1.291257,0.9407415,1.330301,0.3895597,0.3505154,1.159227,1875898828561868800,-0.0001178014,7.648764E-06,0,27.4856346313398
1237661060111074083,49.9410884084147,41.9764093259918,14.44186,14.03647,1.54587,2.058765,1.907802,1.00344,1.505374,0.5019341,0.9043617,7.136187,1875887833445591040,0.01602614,6.366049E-06,0,27.7996946248362
1237661055281988048,50.2822057978094,41.1160492772003,18.98148,18.67382,0.3708319,1.426273,0.6455021,0.3472309,0.770319,0.4230881,0.2982712,1.189595,1875789152276998144,-2.336368E-06,7.932705E-06,0,28.2160110645633
1237661083199144302,49.3869972146589,41.296989045752,14.76266,14.40832,1.428403,1.99568,1.744754,0.9391747,1.387076,0.4479017,0.8055792,10.14158,1874687716252215296,0.01944314,6.223693E-06,0,28.3299307533998
1237661083199144825,49.359348013872,41.3355162432555,17.55119,17.19427,1.495949,1.983553,1.814596,0.9707489,1.43388,0.463131,0.8438473,2.91886,1875825161282807808,0.05922813,1.806855E-05,0,28.4920769561456
1237661083199079603,49.3236841359998,41.4214466740835,15.46424,15.10162,1.42502,1.90966,1.748759,0.9255457,1.397933,0.4723873,0.8232136,9.336884,1875824336649086976,0.02083413,1.009681E-05,0,28.5454610534508
1237661055818858862,50.5802270782083,41.4454066396289,15.22934,14.82012,1.513277,2.067575,1.878614,0.9889984,1.488304,0.4993057,0.889616,8.001989,1875782280329324544,0.02055154,7.56611E-06,0,28.7662518940905
1237661060111270442,50.4645521200175,41.7972508487597,14.96515,14.53317,1.762859,2.201223,2.148524,1.115597,1.709916,0.5943193,1.032928,5.437454,1875913122213029888,0.0193608,7.524445E-06,0,28.8028382222997
1237661055818531808,49.7646076974504,41.9741404391237,14.96885,14.59442,1.459037,2.049974,1.793324,0.9574709,1.457897,0.5004263,0.8358526,6.394519,1874760833775462400,0.01533468,5.543508E-06,0,28.838548419931
1237661083199275476,49.6812283687428,41.0724997416086,13.93868,13.55276,1.573056,2.073194,1.917592,1.001932,1.540995,0.5390625,0.9156599,13.89175,1875810592753739776,0.0189498,7.54687E-06,0,29.0187151165481
1237661055281988793,50.3513890522591,41.1358669686683,16.30981,15.99652,1.276944,1.641029,1.556646,0.8648815,1.262527,0.397645,0.6917648,10.13923,1874651157490591744,0.02058422,1.910379E-05,0,29.0654845241556
1237661083199078963,49.3067191820093,41.4355052201931,14.84952,14.4889,1.390994,1.899044,1.712949,0.9275637,1.3781,0.4505367,0.7853851,9.490194,1874686891618494464,0.01664257,5.955367E-06,0,29.1446360669801
1237661055281595362,49.3356924370468,41.6862404604867,17.49317,17.12125,0.9346491,1.233128,1.266691,0.6305046,1.057232,0.4267273,0.6361866,3.750582,1875867492480477184,0.1339846,7.321081E-06,0,29.3169454254055
1237661059574531166,50.4370749095024,41.1881314967587,18.36819,18.04255,0.6046111,1.328714,0.8953438,0.5628929,0.7877197,0.2248268,0.3324509,1.268636,1874651432368498688,-0.0002109229,1.293104E-05,0,29.4618714257647
1237661060111336458,50.5410991979522,41.7273450946203,14.8987,14.48003,1.373976,2.032057,1.747755,0.9474602,1.38022,0.4327602,0.8002949,15.25338,1874775402304530432,0.01388589,9.428596E-06,0,29.5981560448169
1237661083199144802,49.3341940619202,41.330028965925,16.71757,16.36122,1.420195,1.844263,1.738333,0.9127541,1.363832,0.4510784,0.8255787,7.393939,1874685242351052800,0.05933218,1.431923E-05,0,29.6660668255323
1237661059574137153,49.5106706715106,41.8881510691392,17.35184,17.00129,0.479496,1.151405,0.7924538,0.475071,0.7002659,0.2251949,0.3173828,1.045291,1875879037352568832,-0.0002535893,1.315618E-05,0,29.798113103971
1237661055281594509,49.3050585509131,41.650954259702,14.47081,14.09556,1.580378,2.050713,1.915394,1.020817,1.512748,0.491931,0.894577,12.71222,1874739393298720768,0.02040782,5.797316E-06,0,29.9613440140633
1237661055281594891,49.2837319861403,41.569055834369,17.22175,16.86081,0.9229512,1.144636,1.245199,0.5022316,0.6710262,0.1687946,0.7429676,2.022664,1874742691833604096,-1.227776E-05,8.150641E-06,0,29.9617369150627
1237661055281988858,50.4211048882726,41.1599528742314,18.22429,17.90444,0.7366381,1.392191,1.022192,0.6181202,0.8128738,0.1947536,0.4040718,1.544082,1875778706916534272,-8.916161E-05,1.330362E-05,0,30.0953872828841
1237661055281988858,50.4211048882726,41.1599528742314,18.22429,17.90444,0.7366381,1.392191,1.022192,0.6181202,0.8128738,0.1947536,0.4040718,1.544082,1874653356513847296,-0.0001055077,1.266674E-05,0,30.0953872828841
1237661083199079044,49.3008178765353,41.3811309686393,17.19889,16.83648,1.454001,1.979811,1.777552,0.9287243,1.418081,0.489357,0.8488274,4.434128,1875826260794435584,0.05939694,1.40681E-05,0,30.1076937087524
1237661060111074117,49.9764794969313,42.0146657676511,14.50536,14.09934,1.663541,2.038153,2.02602,1.027195,1.572117,0.5449219,0.9988251,13.4953,1875888108323497984,0.0155698,9.102262E-06,0,30.1234420135565
1237661055818465980,49.7233351705975,41.9871720395959,16.34774,15.97935,0.3924245,1.156849,0.7213154,0.473238,0.7244892,0.2512512,0.2480774,19.57009,1874757535240579072,-0.000225308,9.267887E-06,0,30.1504334662938
1237661055818465917,49.6969855145771,41.9806120446948,15.11606,14.74978,1.341369,1.812647,1.66837,0.8832788,1.315913,0.4326344,0.7850914,18.86326,1875886184178149376,0.0174931,1.013322E-05,0,30.1960645947545
1237661060111204890,50.3331335352798,41.9289843514299,14.58212,14.15871,1.229526,1.897065,1.607539,0.8241234,1.280101,0.4559774,0.7834158,20.2764,1874773478159181824,0.009894825,5.769944E-06,0,30.3668297231767
1237661060111204887,50.332964562893,41.9318584299157,14.27695,13.85353,1.182422,1.470821,1.560439,0.7297134,1.154197,0.4244833,0.8307257,7.04322,1875900202951403520,0.00988334,9.029792E-06,0,30.5041773181763
1237661060111270783,50.4167280395728,41.8854259834874,19.13459,18.70981,1.723909,0.3591003,2.103149,0.5720959,1.422861,0.8507652,1.531054,1.245746,2721474135736739840,4.944745E-05,1.614783E-05,0,30.6990861518405
1237661083199406143,49.9799372067838,41.0019206515408,14.73238,14.42508,0.3060176,1.36926,0.5803633,0.5355196,0.6925983,0.1570787,0.04484367,1.263539,1875794924713043968,8.460406E-05,9.755094E-06,0,30.707377595725
1237661059574137084,49.4917084104085,41.9004985957316,14.91149,14.56861,1.432458,1.942652,1.738581,0.92204,1.383881,0.4618406,0.8165407,8.157816,1875879587108382720,0.02682044,6.753354E-06,0,30.913521953078
1237661060111335970,50.5975011502279,41.6876454625289,15.63863,15.24009,0.3804601,1.316759,0.736269,0.6033735,0.8356962,0.2323227,0.1328955,1.238689,1874774027914995712,-1.641903E-05,8.017039E-06,0,31.0210588141389
1237661083199079585,49.2728503868999,41.3816916162151,18.24732,17.88568,0.4215097,1.186684,0.7443714,0.4894333,0.6810169,0.1915836,0.2549381,1.186409,1874698986246400000,-7.24655E-05,1.290586E-05,0,31.3143499076179
1237661060111074617,49.9052836421163,42.0396064642869,17.27948,16.88574,1.430794,1.79331,1.782312,0.8917217,1.40423,0.5125084,0.8905907,1.143384,1875887008811870208,-0.0002692883,8.885756E-06,0,31.6446960742935
1237661055818465750,49.6637743795543,41.9971068206255,15.18591,14.82304,1.432495,1.941868,1.756459,0.9290638,1.412671,0.4836073,0.8273954,6.361455,1874752862316161024,0.02714515,5.346038E-06,0,31.681410014662
1237661055281594523,49.2583291006457,41.6329482608525,17.49508,17.12873,1.454267,1.959175,1.781338,1.04707,1.510738,0.4636688,0.7342682,1.561496,1875870241259546624,0.01235515,8.770384E-06,0,31.7242740122792
1237661055281594523,49.2583291006457,41.6329482608525,17.49508,17.12873,1.454267,1.959175,1.781338,1.04707,1.510738,0.4636688,0.7342682,1.561496,1874743241589417984,0.01239354,8.061739E-06,0,31.7242740122792
1237661055281594421,49.2842438443606,41.7045780881608,16.58154,16.22656,1.614067,2.102201,1.930984,1.090538,1.554058,0.4635201,0.8404465,6.259315,1875867767358384128,0.1340486,1.411338E-05,0,31.8621704876369
1237661055281594421,49.2842438443606,41.7045780881608,16.58154,16.22656,1.614067,2.102201,1.930984,1.090538,1.554058,0.4635201,0.8404465,6.259315,1874739943054534656,0.134077,1.351903E-05,0,31.8621704876369
1237670457511249007,49.6536369464932,41.0192114952362,14.65362,14.31938,1.32468,1.920501,1.623085,0.8525095,1.300254,0.4477444,0.7705755,25.2602,1875814166166530048,0.01541553,8.403626E-06,0,32.4471303574707
1237661059574595780,50.5828459137216,41.2553051931563,15.60067,15.24785,1.348703,1.680008,1.663694,0.8909025,1.311364,0.4204617,0.7727919,10.80535,1874643186031290368,0.04044469,1.16302E-05,0,32.5478512054652
1237661083199079670,49.2708622239415,41.3122739854936,18.19426,17.83792,1.277066,2.250494,1.595196,0.9691048,1.345999,0.376894,0.626091,1.413636,1874698711368493056,-0.0002275567,9.128199E-06,0,32.7112995106149
1237661083199078715,49.249038431142,41.356596999995,13.90842,13.5445,1.568522,2.08258,1.893417,0.9928551,1.486434,0.4935789,0.9005623,6.4932,1874696512345237504,0.02099576,5.926605E-06,0,32.7572016095435
1237670458048120047,49.382806412098,41.1655612135106,17.59375,17.19641,1.570823,1.739153,1.925562,1.005037,1.548006,0.5429688,0.9205246,3.341765,1874684142839425024,0.1360217,1.578165E-05,0,32.8649537464772
1237661060111074442,49.8575014176214,42.0590221014334,16.7579,16.36713,1.317836,2.314903,1.666704,1.036024,1.421198,0.3851738,0.6306801,1.221044,1874760284019648512,1.270801E-05,7.734838E-06,0,32.9975120248933
1237661059574595783,50.5904926775418,41.2415948867732,14.50663,14.15495,1.39346,2.019332,1.707438,0.9471073,1.403977,0.4568701,0.7603302,22.25575,1875780081306068992,0.01282975,1.224674E-05,0,33.2490389402778
1237661083199079629,49.2475173645298,41.325886015873,17.59249,17.22976,1.480813,1.558619,1.804649,0.9757576,1.498127,0.5223694,0.8288918,3.375067,1874698161612679168,0.1319474,6.372086E-06,0,33.403617551375
1237670960021176666,49.4250721764716,41.1156249507559,17.48279,17.07238,2.368811,4.474867,2.73522,1.66448,2.29166,0.6271801,1.07074,4.56327,1875825711038621696,0.2197503,2.950729E-05,0,33.4865810214468
1237661060111270035,50.4581020034618,41.9205467661767,18.15138,17.73355,0.4607608,1.388115,0.8337955,0.4099331,0.6266632,0.2167301,0.4238625,0.9899566,2698953663648393216,-0.0002358701,7.729455E-06,0,33.4996690356021
1237670457511248499,49.8005517874171,40.9643133905101,16.17495,15.85699,1.218494,2.190695,1.50236,0.9308319,1.278913,0.3480806,0.5715284,1.585748,1875802896172345344,-0.0001422495,6.996767E-06,0,33.5809356278583
1237661060111401250,50.6822289533775,41.6290010185159,20.45706,20.06032,-1.776341,-1.43461,-1.422134,0.944788,-2.953976,-3.898764,-2.366922,3.305239,1874787771810342912,-0.0002478327,8.957029E-06,0,33.7407128777258
1237661083199143948,49.2612760202228,41.2756095639857,17.60666,17.25892,1.8075,2.224884,2.11795,1.223053,1.714262,0.491209,0.8948975,3.039936,1874697062101051392,0.1343145,2.104332E-05,0,33.9829513397348
1237661060111138987,50.1068904570071,42.070353857748,16.17444,15.74691,1.324662,1.874245,1.706353,0.9200993,1.346481,0.4263821,0.7862539,8.777655,1875898553683961856,0.01564927,1.249011E-05,0,34.19451800318
1237661055281988410,50.3391547714695,41.0246258201789,15.66634,15.35761,1.270786,1.762772,1.546414,0.8491659,1.268103,0.4189367,0.6972485,10.16121,1875789976910718976,0.01820497,1.327935E-05,0,34.237721371391
1237661055281988410,50.3391547714695,41.0246258201789,15.66634,15.35761,1.270786,1.762772,1.546414,0.8491659,1.268103,0.4189367,0.6972485,10.16121,1874656105292916736,0.01818978,1.303133E-05,0,34.237721371391
1237661055818400274,49.4600235807703,41.967594658347,13.95704,13.62627,1.481622,2.034743,1.776927,0.9647369,1.446553,0.4818163,0.8121901,17.66235,1875877388085127168,0.01260253,6.160235E-06,0,34.9051322870784
1237661059574071869,49.2760306599565,41.8273941676392,17.52375,17.20812,2.071716,2.247715,2.353498,1.412634,1.926338,0.5137043,0.9408646,3.316804,1875866667846756352,0.1742065,2.222497E-05,0,35.4841714235401
1237661059574071869,49.2760306599565,41.8273941676392,17.52375,17.20812,2.071716,2.247715,2.353498,1.412634,1.926338,0.5137043,0.9408646,3.316804,1874742142077790208,0.1742087,2.121099E-05,0,35.4841714235401
1237661060111074655,49.9794732374551,42.1043019829603,18.07262,17.67026,0.5078288,1.330738,0.8670502,0.5260277,0.7584858,0.2324581,0.3410225,1.038343,1874748739147556864,-0.0001660849,1.259017E-05,0,35.5023863756264
1237661059574072500,49.3634825275576,41.9166021599807,14.86262,14.54443,1.462416,1.962163,1.746492,0.934885,1.386709,0.4518242,0.8116074,13.13347,1875880686620010496,0.01753139,7.848814E-06,0,35.6150344970243
1237661059574072500,49.3634825275576,41.9166021599807,14.86262,14.54443,1.462416,1.962163,1.746492,0.934885,1.386709,0.4518242,0.8116074,13.13347,1874754236705695744,0.01755573,7.643014E-06,0,35.6150344970243
1237661055282054268,50.5297471843039,41.112334284405,17.60717,17.27373,0.9573414,1.974979,1.25503,0.7979031,1.07251,0.2746067,0.4571266,1.412026,1875778157160720384,-4.19129E-05,8.083282E-06,0,35.6179059291981
1237661055282054268,50.5297471843039,41.112334284405,17.60717,17.27373,0.9573414,1.974979,1.25503,0.7979031,1.07251,0.2746067,0.4571266,1.412026,1874652806758033408,-3.570898E-05,8.907607E-06,0,35.6179059291981
1237670458048119916,49.3052263592404,41.1654926559812,17.54562,17.17457,1.854683,2.074371,2.185951,1.204983,1.731142,0.5261593,0.9809685,3.597123,1874686066984773632,0.1352471,2.046187E-05,0,35.6377128673807
1237670457511248224,49.6135537271712,40.9712756655696,18.37314,18.05848,0.1726402,1.381266,0.4535618,0.3756752,0.4452553,0.06958008,0.07788658,7.861979,1875812516899088384,-0.0002263893,1.924504E-05,0,35.8157046546737
1237661055281530187,49.1530003249114,41.5955682098865,17.32498,16.99794,1.900497,2.178995,2.192465,1.241671,1.773619,0.5319481,0.9507942,5.407341,1875868317114198016,0.1465144,2.834248E-05,0,35.978556101503
1237661059574596006,50.5828639706062,41.1480558524049,15.28997,14.94442,1.214543,1.987999,1.523049,0.9137974,1.353963,0.4401655,0.609252,12.99234,1875778981794441216,0.01650658,1.223522E-05,0,36.0726181092067
1237661059574596006,50.5828639706062,41.1480558524049,15.28997,14.94442,1.214543,1.987999,1.523049,0.9137974,1.353963,0.4401655,0.609252,12.99234,1874641536763848704,0.01654751,1.116757E-05,0,36.0726181092067
1237661055818400418,49.5094031203789,42.0184649487747,16.73773,16.40192,0.4542071,1.267141,0.754015,0.4998875,0.674736,0.1748486,0.2541275,1.187347,1874753686949881856,4.75109E-05,9.818635E-06,0,36.088738064764
1237661059574596781,50.620634164573,41.1817977098067,17.37785,17.02805,0.9560581,1.833467,1.268347,0.8001308,1.080767,0.2806358,0.4682159,1.127831,1875768811311884288,1.048145E-05,7.451504E-06,0,36.2852102443168
1237661059574596781,50.620634164573,41.1817977098067,17.37785,17.02805,0.9560581,1.833467,1.268347,0.8001308,1.080767,0.2806358,0.4682159,1.127831,1874640437252220928,2.513036E-05,7.38149E-06,0,36.2852102443168
1237661083199078708,49.1790722767687,41.3248987108148,12.32921,11.95804,1.566699,1.820813,1.898073,1.037848,1.576323,0.538475,0.8602257,36.63895,1874695412833609728,0.01884922,8.526343E-06,0,36.3371863267951
1237661083199079644,49.2134396725706,41.255767695952,15.30739,14.96337,1.228351,1.719038,1.535485,0.8464794,1.241166,0.3946867,0.6890059,12.43182,1874699261124306944,0.01453519,1.043886E-05,0,36.4418233420657
1237661083199471975,50.2683354725156,40.9547157232033,15.23013,14.91515,1.413193,1.949722,1.6944,0.8856936,1.367972,0.4822788,0.8087063,9.641929,1875763313753745408,0.0149144,8.324116E-06,0,36.51118686933
1237661083199079436,49.1598467942621,41.3603819153231,17.59345,17.22563,3.049234,2.706192,3.37762,1.519245,2.717966,1.198721,1.858375,1.141658,1874697336978958336,0.0001001927,1.019218E-05,0,36.5603427165174
1237661083199406555,50.0216265345616,40.9062377956518,14.20008,13.88698,1.144583,1.735005,1.424113,0.7356176,1.122211,0.3865938,0.6884956,9.250538,1874661877728962560,0.01398116,4.504746E-06,0,36.5684585369023
1237661060111402196,50.7499979455199,41.6323363181993,16.95242,16.54581,1.860482,2.185713,2.223492,1.244482,1.750311,0.5058289,0.9790096,6.720034,1874786672298715136,0.1329795,2.024555E-05,0,36.7602444659184
1237661055818924980,50.7686625117234,41.4678934573744,16.71532,16.29125,1.629637,2.071175,2.008237,1.065496,1.587433,0.5219364,0.9427404,4.135248,1874644560420825088,0.04858676,1.289695E-05,0,37.0415309302146
1237661059574596258,50.6673686320564,41.2126523085706,14.43831,14.07937,0.568234,1.613779,0.88869,0.7567177,0.8460636,0.08934593,0.1319723,1.25901,1875769635945605120,-6.580129E-05,7.613584E-06,0,37.1238144700299
1237661059574596258,50.6673686320564,41.2126523085706,14.43831,14.07937,0.568234,1.613779,0.88869,0.7567177,0.8460636,0.08934593,0.1319723,1.25901,1874645385054545920,-3.871956E-05,7.694004E-06,0,37.1238144700299
1237670458048119931,49.2224407532527,41.2107571670515,17.60284,17.26394,1.737206,1.927408,2.03977,1.12451,1.647514,0.5230045,0.9152603,3.471,1875822687381645312,0.1297812,2.007253E-05,0,37.3207984907497
1237661055818401198,49.5908758649711,42.0769970782354,16.8116,16.45724,1.115265,1.26972,1.431625,0.7243919,1.162943,0.4385509,0.7072334,4.63175,1875879312230475776,0.08103215,5.73477E-06,0,37.3906767191743
1237661056355598369,50.5108666960756,41.9734820650858,14.52539,14.11097,1.464756,2.117164,1.834746,0.9790344,1.501211,0.5221767,0.8557119,12.13072,1874774302792902656,0.01902402,5.677336E-06,0,37.4287593336698
1237661059574072371,49.2704224083103,41.8801243695276,17.53646,17.22329,2.477415,2.797422,2.757013,1.487082,2.275837,0.7887554,1.269932,1.222599,1875866118090942464,1.52504E-05,9.038277E-06,0,37.4550217909146
1237661059574072371,49.2704224083103,41.8801243695276,17.53646,17.22329,2.477415,2.797422,2.757013,1.487082,2.275837,0.7887554,1.269932,1.222599,1874739668176627712,2.560834E-05,7.899024E-06,0,37.4550217909146
1237670458048119435,49.1911195737604,41.2502476248583,16.94715,16.6041,1.824945,2.371304,2.131212,1.185606,1.720402,0.5347958,0.9456062,5.274931,1874695687711516672,0.1304954,1.96307E-05,0,37.4938069827008
1237670458048119710,49.3251842130382,41.0951629449596,17.17741,16.79142,1.823501,1.94636,2.168104,1.180946,1.765947,0.585001,0.9871578,4.206388,1874684967473145856,0.1347003,1.642114E-05,0,37.5973741620917
1237661056355533145,50.3919240202929,42.0448601777284,18.41097,17.98166,2.33489,2.966528,2.718166,1.542536,2.27276,0.7302246,1.175631,1.162031,1875898003928147968,-0.0004191752,1.143296E-05,0,37.6137490905553
1237670960021111366,49.5125281499978,40.97490581775,16.77135,16.4371,0.6968657,1.515453,0.9952774,0.6255455,0.8738499,0.2483044,0.3697319,1.598859,1874686341862680576,-0.0001066809,8.439311E-06,0,37.7678318930485
1237661055281529331,49.1146581784357,41.6270222115943,13.82937,13.51256,1.462495,1.910803,1.745333,0.9210596,1.379619,0.458559,0.8242731,12.84191,1875869416625825792,0.01656827,5.937732E-06,0,37.9694285068077
1237661055281529331,49.1146581784357,41.6270222115943,13.82937,13.51256,1.462495,1.910803,1.745333,0.9210596,1.379619,0.458559,0.8242731,12.84191,1874731971595233280,0.01657564,5.220283E-06,0,37.9694285068077
1237661121850966603,49.1608997235118,41.266242194897,17.41565,17.06656,2.129307,2.958443,2.440973,1.494253,2.043756,0.5495033,0.9467201,3.980486,1875823237137459200,0.1461723,2.190318E-05,0,38.3475386581908
1237661122387771659,49.0938795937997,41.5585466232934,18.52437,18.20928,1.042603,2.075142,1.323902,0.7392311,0.9958954,0.2566643,0.584671,6.536575,1874733345984768000,-7.768497E-05,8.071741E-06,0,38.3990581021411
1237661056355664912,50.6918648366703,41.833089380956,15.10928,14.66758,1.374194,1.902544,1.768535,0.945322,1.405643,0.4603205,0.8232126,13.20531,1875911472945588224,0.01576234,8.908986E-06,0,38.5213779459915
